index,tag,name,M,N,K,dtype,A,B,mean_microseconds,arithmetic_intensity,tflops,ok
91,llama13bskinny,rocblas,5120,4,1280,fp16,T,N,6.7794300000000005,3.9844357976653697,7.733511519405024,True
92,llama70bskinny,rocblas,8192,16,7168,fp16,T,N,32.3774,15.933314809669353,58.03579632706765,True
93,llama13bmatvecbf16,rocblas,1920,1,5120,bf16,T,N,10.13946,0.999284366664498,1.9390381736305486,True
94,llama70bskinny,rocblas,14336,8,8192,fp16,T,N,83.57337,7.987742025351721,22.483815023852696,True
95,llama13bskinnybf16,rocblas,16000,16,5120,bf16,T,N,44.74897,15.934271131582223,58.58101314957641,True
96,llama70bskinnybf16,rocblas,57344,16,8192,bf16,T,N,251.3375,15.964365256124722,59.80956099268911,True
97,llama70bskinny,rocblas,14336,4,8192,fp16,T,N,81.43624000000001,3.9969331567575104,11.536928718712945,True
98,llama13bskinny,rocblas,5120,32,640,fp16,T,N,6.17391,30.29585798816568,33.967971674352235,True
99,unet,rocblas,128,1280,2048,fp16,N,N,15.862200000000001,110.10752688172043,42.30741259093946,True
100,llama70bmatvecbf16,rocblas,8192,1,28672,bf16,T,N,118.9665,0.9998430770840235,3.948691841821017,True
101,gpt4memory,rocblas,16,2048,1024,fp16,N,N,6.62508,15.633587786259541,10.12951753035435,True
102,llama70bskinny,rocblas,8192,16,28672,fp16,T,N,121.43606,15.959922070693015,61.89424103515875,True
103,unet,rocblas,8192,5120,640,bf16,N,T,116.6394,531.9480519480519,460.2826420574866,True
104,llama13bskinnybf16,rocblas,8000,32,5120,bf16,T,N,28.05567,31.67532788913635,93.43708419724071,True
105,llama70bskinnybf16,rocblas,8192,16,1024,bf16,T,N,7.30183,15.723608445297504,36.76276440289626,True
106,llama13bmatvec,rocblas,6912,1,5120,fp16,T,N,20.172060000000002,0.9996601271269172,3.5087581536045396,True
107,llama13bskinny,rocblas,27648,8,5120,fp16,T,N,78.91919,7.985212569316081,28.699282899381,True
108,llama13bskinny,rocblas,5120,32,1728,fp16,T,N,13.713209999999998,31.2265642647391,41.290918756439964,True
109,gpt4compute,rocblas,8192,2048,1024,fp16,N,N,74.07505,630.1538461538462,463.85035673954997,True
110,llama13bskinnybf16,rocblas,5120,32,6912,bf16,T,N,23.18778,31.655598809251202,97.6774904712741,True
111,llama70bskinny,rocblas,8192,2,28672,fp16,T,N,120.47435,1.999372406819846,7.798540486003867,True
112,llama70bskinnybf16,rocblas,8192,8,7168,bf16,T,N,32.17557,7.983293888347487,29.199920809483714,True
113,llama70bskinny,rocblas,57344,32,8192,fp16,T,N,274.35906,31.857777777777777,109.58184166398588,True
114,llama13bskinnybf16,rocblas,1920,8,5120,bf16,T,N,10.92307,7.95442775763853,14.399468281353139,True
115,llama70bskinnybf16,rocblas,8192,4,4096,bf16,T,N,23.686439999999997,3.994149195514383,11.332874674286217,True
116,llama70bskinnybf16,rocblas,8192,16,14336,bf16,T,N,76.37839,15.95104311543811,49.20366066894053,True
117,llama70bskinny,rocblas,7168,4,8192,fp16,T,N,38.75316,3.995819106682461,12.121903039648895,True
118,llama13bskinnybf16,rocblas,5120,8,2560,bf16,T,N,9.996979999999999,7.962674961119752,20.977855312304317,True
119,llama13bskinny,rocblas,6912,2,5120,fp16,T,N,20.23142,1.998640970404962,6.996926562742507,True
120,llama70bskinnybf16,rocblas,8192,2,28672,bf16,T,N,120.33187,1.999372406819846,7.807774415871706,True
121,llama13bskinny,rocblas,5120,16,1728,fp16,T,N,10.70936,15.804275751686292,26.436268833991946,True
122,llama13bskinny,rocblas,4000,2,5120,fp16,T,N,13.0602,1.998220335014128,6.272491998591139,True
123,llama13bskinnybf16,rocblas,5120,16,13824,bf16,T,N,39.382419999999996,15.931773654488879,57.511045791497835,True
124,llama70bskinny,rocblas,8192,32,1024,fp16,T,N,8.25167,30.91320754716981,65.06209191593943,True
125,llama70bmatvec,rocblas,8192,1,8192,fp16,T,N,43.12239,0.9997559189650964,3.112483514944324,True
126,llama13bskinny,rocblas,8000,2,5120,fp16,T,N,22.98594,1.9987195702752925,7.127835537724366,True
127,llama13bskinnybf16,rocblas,5120,8,5120,bf16,T,N,16.135270000000002,7.975077881619938,25.994631636161028,True
128,llama70bskinnybf16,rocblas,8192,16,28672,bf16,T,N,121.48355000000001,15.959922070693015,61.870045516450574,True
129,llama70bskinnybf16,rocblas,2560,8,8192,bf16,T,N,16.36086,7.967321532775725,20.50896591010497,True
130,gpt4compute,rocblas,8192,2048,8192,fp16,N,N,461.59474,1365.3333333333333,595.4961855587869,True
131,llama13bskinny,rocblas,5120,4,6912,fp16,T,N,22.511020000000002,3.9945675730343573,12.57675218626255,True
132,llama70bmatvecbf16,rocblas,5120,1,8192,bf16,T,N,28.38811,0.9996827178873893,2.954972345816611,True
133,llama70bmatvecbf16,rocblas,8000,1,8192,bf16,T,N,42.67122,0.999752990716161,3.0716721949829418,True
134,llama70bskinnybf16,rocblas,2560,32,8192,bf16,T,N,18.106180000000002,31.483474250576478,74.12813083709538,True
135,llama13bmatvecbf16,rocblas,5120,1,13824,bf16,T,N,38.67005,0.9997324211546389,3.660656244302761,True
136,llama13bskinny,rocblas,1920,4,5120,fp16,T,N,9.486450000000001,3.9885743962607116,8.290055816453993,True
137,llama13bskinny,rocblas,3840,16,5120,fp16,T,N,13.1433,15.884177869700103,47.868160964141424,True
138,llama13bmatvecbf16,rocblas,7680,1,5120,bf16,T,N,22.24982,0.9996745850959974,3.5345544368448825,True
139,llama13bskinnybf16,rocblas,3840,2,5120,bf16,T,N,12.52592,1.9981787433328997,6.278437032968437,True
140,llama13bskinnybf16,rocblas,5120,8,6912,bf16,T,N,20.82507,7.978299763375079,27.18987451182637,True
141,llama13bskinny,rocblas,5120,2,2560,fp16,T,N,9.56956,1.9976589933671478,5.478705395023387,True
142,llama70bskinny,rocblas,28672,32,8192,fp16,T,N,141.69123000000002,31.840088839533593,106.09256152268561,True
143,llama70bskinny,rocblas,7168,32,8192,fp16,T,N,42.279410000000006,31.73436635307139,88.88715296642029,True
144,unet,rocblas,2048,1280,1280,fp16,T,T,36.9841,487.6190476190476,181.4532839787909,True
145,llama70bskinnybf16,rocblas,8192,8,28672,bf16,T,N,120.87803,7.989967953183782,31.089987022455613,True
146,llama13bskinny,rocblas,1920,16,5120,fp16,T,N,10.42441,15.818743563336767,30.176556754770772,True
147,llama13bskinny,rocblas,5120,32,6912,fp16,T,N,23.67457,31.655598809251202,95.66907276457397,True
148,llama70bskinny,rocblas,1280,16,8192,fp16,T,N,12.514040000000001,15.772044666923373,26.813428756820333,True
149,llama70bmatvec,rocblas,5120,1,8192,fp16,T,N,28.51871,0.9996827178873893,2.9414401983820446,True
150,llama13bskinny,rocblas,3456,4,5120,fp16,T,N,11.956010000000001,3.9922603748519943,11.839883037903112,True
151,llama13bskinny,rocblas,3456,32,5120,fp16,T,N,15.019219999999999,31.511283337132436,75.40085836681267,True
152,llama70bskinnybf16,rocblas,8192,8,3584,bf16,T,N,17.20384,7.974412460019469,27.305650831442286,True
153,unet,rocblas,2048,1280,5120,fp16,N,T,104.07786999999999,682.6666666666666,257.9178993574715,True
154,llama70bskinny,rocblas,8000,2,8192,fp16,T,N,42.35065,1.9990122068587202,6.189845964583778,True
155,llama13bskinny,rocblas,15360,16,5120,fp16,T,N,43.28861,15.933609958506224,58.13497823099425,True
156,llama70bskinnybf16,rocblas,5120,4,8192,bf16,T,N,28.8749,3.9949283136642935,11.620622755403481,True
157,unet,rocblas,128,1280,2048,bf16,N,N,16.09966,110.10752688172043,41.68340449425639,True
158,llama13bskinny,rocblas,32000,16,5120,fp16,T,N,84.93875999999999,15.942209490596587,61.72541252073848,True
159,unet,rocblas,128,1280,2048,fp16,T,N,9.213370000000001,110.10752688172043,72.83856395651101,True
160,llama13bmatvecbf16,rocblas,5120,1,2560,bf16,T,N,9.45083,0.999414405621706,2.7737669601505903,True
161,unet,rocblas,2048,1280,5120,fp16,T,N,132.70344,682.6666666666666,202.2822136336481,True
162,gpt4compute,rocblas,8192,8192,1024,fp16,N,N,255.62360999999999,819.2,537.6614213061149,True
163,gpt4compute,rocblas,2048,8192,8192,fp16,N,N,448.01214,1365.3333333333333,613.5501304585183,True
164,llama13bmatvecbf16,rocblas,16000,1,5120,bf16,T,N,43.37171,0.9997422539501535,3.777577596087404,True
165,llama13bskinny,rocblas,5120,8,3456,fp16,T,N,16.68143,7.969101285524874,16.971897493200526,True
166,llama70bmatvec,rocblas,8192,1,2048,fp16,T,N,13.82006,0.9993900207392948,2.427951253467785,True
167,unet,rocblas,8192,5120,640,bf16,T,N,125.1404,531.9480519480519,429.0148601091254,True
168,llama13bskinnybf16,rocblas,3456,2,5120,bf16,T,N,12.16973,1.9980632199690693,5.815977840099985,True
169,llama70bmatvecbf16,rocblas,8192,1,4096,bf16,T,N,23.57958,0.999633923123856,2.84605849637695,True
170,llama13bskinny,rocblas,5120,8,6912,fp16,T,N,20.76571,7.978299763375079,27.267598362878037,True
171,llama13bskinny,rocblas,5120,32,5120,fp16,T,N,18.85417,31.604938271604937,88.98411332877554,True
172,llama13bskinny,rocblas,5120,8,1280,fp16,T,N,6.28076,7.937984496124031,16.6950496436737,True
173,gpt4memory,rocblas,2048,16,8192,fp16,N,N,14.318719999999999,15.845261121856867,37.49433692397086,True
174,llama13bskinnybf16,rocblas,6912,16,5120,bf16,T,N,20.65886,15.913433866697364,54.81725903559054,True
175,llama70bskinnybf16,rocblas,28672,8,8192,bf16,T,N,127.6812,7.989967953183782,29.433435650667445,True
176,llama70bskinny,rocblas,10240,16,8192,fp16,T,N,55.74328,15.943947061113274,48.155662171296704,True
177,llama13bmatvecbf16,rocblas,32000,1,5120,bf16,T,N,83.11032,0.9997734888189395,3.9427113263431064,True
178,llama70bskinny,rocblas,5120,32,8192,fp16,T,N,34.89447,31.678267594740912,76.92779285657583,True
179,llama70bskinny,rocblas,16000,2,8192,fp16,T,N,91.38574,1.9992619911790375,5.737087646278293,True
180,compute,rocblas,4096,4096,8192,fp16,N,T,489.30609999999996,1638.4,561.7708566151127,True
181,llama70bskinnybf16,rocblas,8192,32,2048,bf16,T,N,16.455849999999998,31.386973180076627,65.24985485404886,True
182,llama13bskinny,rocblas,4000,4,5120,fp16,T,N,13.1908,3.992887668839879,12.420778118082302,True
183,llama13bskinnybf16,rocblas,15360,8,5120,bf16,T,N,42.90868,7.983367983367984,29.32486387369642,True
184,llama13bskinnybf16,rocblas,5120,16,1728,bf16,T,N,11.13678,15.804275751686292,25.421667663364097,True
185,llama13bskinnybf16,rocblas,5120,2,5120,bf16,T,N,16.34899,1.9984387197501952,6.413705066796175,True
186,llama70bskinny,rocblas,14336,16,8192,fp16,T,N,86.35163,15.95104311543811,43.52085055024439,True
187,llama13bskinnybf16,rocblas,32000,8,5120,bf16,T,N,82.63541000000001,7.985526233701417,31.722962347497273,True
188,llama13bskinny,rocblas,13824,8,5120,fp16,T,N,38.45634,7.982906970029451,29.44799427090566,True
189,llama70bmatvecbf16,rocblas,57344,1,8192,bf16,T,N,248.97479,0.9998605105314549,3.7735711957021834,True
190,llama13bmatvec,rocblas,16000,1,5120,fp16,T,N,43.953480000000006,0.9997422539501535,3.727577429591468,True
191,llama70bmatvecbf16,rocblas,14336,1,8192,bf16,T,N,80.71199,0.9998082120129022,2.9101131566697838,True
192,llama13bskinnybf16,rocblas,5120,4,640,bf16,T,N,6.34013,3.9720713731574864,4.134678626463495,True
193,llama70bskinnybf16,rocblas,8192,8,8192,bf16,T,N,43.41921,7.984405458089668,24.72964901940869,True
194,llama13bskinny,rocblas,7680,4,5120,fp16,T,N,22.33293,3.9947984395318596,14.085603635528344,True
195,llama70bskinny,rocblas,4000,2,8192,fp16,T,N,21.12189,1.9985128254170237,6.205505283854807,True
196,unet,rocblas,128,1280,2048,fp16,N,T,18.640459999999997,110.10752688172043,36.0017209875722,True
197,llama13bskinny,rocblas,3840,2,5120,fp16,T,N,12.72775,1.9981787433328997,6.178876863546188,True
198,llama13bskinnybf16,rocblas,5120,32,640,bf16,T,N,6.12642,30.29585798816568,34.23128025829114,True
199,llama70bskinnybf16,rocblas,8192,4,7168,bf16,T,N,31.92624,3.995819106682461,14.713979723262119,True
200,llama70bskinny,rocblas,8192,32,7168,fp16,T,N,35.5831,31.73436635307139,105.61464245667185,True
201,llama70bskinnybf16,rocblas,8192,2,1024,bf16,T,N,8.07358,1.9956151035322778,4.156078468287921,True
202,llama70bskinnybf16,rocblas,8192,16,7168,bf16,T,N,32.23493,15.933314809669353,58.29229944038966,True
203,llama13bmatvec,rocblas,1920,1,5120,fp16,T,N,9.70016,0.999284366664498,2.0268531653086135,True
204,llama70bskinny,rocblas,8192,8,8192,fp16,T,N,47.19479,7.984405458089668,22.751278774627455,True
205,llama13bskinnybf16,rocblas,5120,8,13824,bf16,T,N,39.31119,7.982906970029451,28.807626530766427,True
206,gpt4memory,rocblas,16,8192,65536,fp16,N,N,274.3828,15.964920828258222,62.612777418992735,True
207,llama13bskinnybf16,rocblas,3456,4,5120,bf16,T,N,12.039129999999998,3.9922603748519943,11.758138669488577,True
208,llama70bskinny,rocblas,4000,32,8192,fp16,T,N,24.11387,31.623482906642785,86.96870307420585,True
209,llama70bskinny,rocblas,14336,2,8192,fp16,T,N,81.30564,1.9992329951539238,5.777730155005237,True
210,llama70bskinny,rocblas,32000,4,8192,fp16,T,N,138.11748,3.9975483785334776,15.18382756476588,True
211,llama13bskinny,rocblas,5120,32,3456,fp16,T,N,17.441290000000002,31.511283337132436,64.929949562217,True
212,llama70bskinnybf16,rocblas,8192,32,14336,bf16,T,N,81.49561,31.804769828064337,92.2281920216316,True
213,llama70bskinnybf16,rocblas,8192,2,2048,bf16,T,N,15.54163,1.9975615703486955,4.318006798514699,True
214,llama70bskinnybf16,rocblas,32000,8,8192,bf16,T,N,139.20979,7.990199520900146,30.129375240060348,True
215,llama70bskinnybf16,rocblas,8192,2,4096,bf16,T,N,25.94229,1.9985362283483776,5.173703940554207,True
216,llama70bskinnybf16,rocblas,16000,16,8192,bf16,T,N,93.30914999999999,15.952889124304788,44.95061845488894,True
217,llama70bskinny,rocblas,4000,16,8192,fp16,T,N,21.85802,15.905313679501717,47.972140203001004,True
218,llama13bskinny,rocblas,1920,8,5120,fp16,T,N,8.916549999999999,7.95442775763853,17.63982706315784,True
219,llama13bmatvec,rocblas,4000,1,5120,fp16,T,N,12.965219999999999,0.9995548857149551,3.159221363000397,True
220,llama70bskinny,rocblas,8000,4,8192,fp16,T,N,42.90868,3.996050777942112,12.218693280706843,True
221,llama70bskinnybf16,rocblas,14336,2,8192,bf16,T,N,81.55498,1.9992329951539238,5.7600657617719975,True
222,llama70bskinnybf16,rocblas,8192,2,8192,bf16,T,N,43.158010000000004,1.9990239141044412,6.219829320211937,True
223,llama13bskinny,rocblas,13824,4,5120,fp16,T,N,37.95767,3.9957221724426972,14.917434078540648,True
224,llama13bskinnybf16,rocblas,32000,32,5120,bf16,T,N,95.00697,31.769669893273765,110.36832350300195,True
225,llama70bskinny,rocblas,57344,4,8192,fp16,T,N,249.48532,3.9977691020635806,15.063396852367907,True
226,llama70bskinny,rocblas,28672,8,8192,fp16,T,N,126.55328,7.989967953183782,29.69576437686957,True
227,llama70bskinnybf16,rocblas,16000,2,8192,bf16,T,N,90.55463,1.9992619911790375,5.789742611725099,True
228,llama70bmatvec,rocblas,8192,1,14336,fp16,T,N,74.92989999999999,0.9998082120129022,3.13467686464282,True
229,unet,rocblas,128,1280,2048,bf16,T,N,8.18043,110.10752688172043,82.03586364041988,True
230,llama13bskinny,rocblas,6912,4,5120,fp16,T,N,20.35016,3.9945675730343573,13.912201181710612,True
231,llama70bskinnybf16,rocblas,32000,32,8192,bf16,T,N,150.73839,31.843766520508755,111.30022020269686,True
232,llama70bmatvec,rocblas,4000,1,8192,fp16,T,N,21.78678,0.9996280680723285,3.0080626875563987,True
233,llama13bskinnybf16,rocblas,13824,2,5120,bf16,T,N,37.74396,1.9989299709356971,7.500949026016348,True
234,llama70bskinny,rocblas,8000,32,8192,fp16,T,N,45.92439,31.748984590580722,91.33064151750301,True
235,llama13bskinnybf16,rocblas,5120,8,1280,bf16,T,N,7.00502,7.937984496124031,14.96892228715978,True
236,llama13bskinnybf16,rocblas,3840,16,5120,bf16,T,N,13.16705,15.884177869700103,47.78181901033261,True
237,llama13bskinny,rocblas,32000,4,5120,fp16,T,N,83.03908,3.9963782821817726,15.784375260419553,True
238,llama70bskinnybf16,rocblas,16000,32,8192,bf16,T,N,97.45279,31.812109726925346,86.07868486884779,True
239,llama13bmatvecbf16,rocblas,5120,1,5120,bf16,T,N,16.01654,0.9996095275283092,3.2734161061003193,True
240,llama13bskinny,rocblas,16000,8,5120,fp16,T,N,44.27406,7.983533961205015,29.604694035288382,True
241,llama70bskinnybf16,rocblas,28672,32,8192,bf16,T,N,136.43153,31.840088839533593,110.18263546557016,True
242,llama13bskinny,rocblas,5120,16,6912,fp16,T,N,21.50182,15.913433866697364,52.668196459648534,True
243,llama70bmatvec,rocblas,2560,1,8192,fp16,T,N,14.27123,0.9994875674092872,2.938992644642403,True
244,gpt4compute,rocblas,8192,8192,65536,fp16,N,N,14392.92735,3855.0588235294117,611.1399584190912,True
245,unet,rocblas,2048,10240,1280,fp16,N,N,139.23354,731.4285714285714,385.59021913829093,True
246,llama70bskinny,rocblas,8000,8,8192,fp16,T,N,43.68041,7.98421869274013,24.005635478238414,True
247,llama70bskinny,rocblas,4000,8,8192,fp16,T,N,21.34748,7.976258169043706,24.55971383976001,True
248,llama70bskinnybf16,rocblas,8192,2,7168,bf16,T,N,31.949990000000003,1.9989542301390875,7.351521048989373,True
249,llama13bskinnybf16,rocblas,27648,8,5120,bf16,T,N,79.98775,7.985212569316081,28.315887870330144,True
250,gpt4memory,rocblas,8192,16,8192,fp16,N,N,35.08443,15.937743190661479,61.20902200776813,True
251,llama70bskinny,rocblas,1280,2,8192,fp16,T,N,11.231770000000001,1.9963932348783935,3.734321482722669,True
252,llama13bskinny,rocblas,5120,8,640,fp16,T,N,6.185779999999999,7.889060092449923,8.475697486816538,True
253,llama13bmatvec,rocblas,32000,1,5120,fp16,T,N,85.33055999999999,0.9997734888189395,3.840124804056132,True
254,llama13bmatvec,rocblas,5120,1,5120,fp16,T,N,16.32525,0.9996095275283092,3.2115159032786633,True
255,gpt4memory,rocblas,16,8192,8192,fp16,N,N,40.332260000000005,15.937743190661479,53.24481315949068,True
256,gpt4compute,rocblas,8192,2048,65536,fp16,N,N,3674.34311,1598.439024390244,598.4806507501147,True
257,llama13bskinny,rocblas,16000,4,5120,fp16,T,N,45.44948,3.9958792495239286,14.41952691207908,True
258,llama70bmatvec,rocblas,8192,1,7168,fp16,T,N,31.83125,0.9997384891647344,3.689472201060279,True
259,llama70bskinny,rocblas,8192,8,1024,fp16,T,N,6.99314,7.930300096805421,19.192770057513506,True
260,llama13bmatvecbf16,rocblas,5120,1,6912,bf16,T,N,20.40952,0.9996601271269172,3.4679345717096726,True
261,llama13bskinny,rocblas,16000,16,5120,fp16,T,N,46.055,15.934271131582223,56.91976984040821,True
262,llama13bskinny,rocblas,32000,8,5120,fp16,T,N,84.01267,7.985526233701417,31.20291260830063,True
263,llama13bskinny,rocblas,5120,8,2560,fp16,T,N,9.97324,7.962674961119752,21.02779036702215,True
264,llama70bskinnybf16,rocblas,32000,4,8192,bf16,T,N,138.27184,3.9975483785334776,15.166877073451833,True
265,llama13bskinnybf16,rocblas,6912,32,5120,bf16,T,N,22.59414,31.655598809251202,100.24387562438756,True
266,llama13bmatvecbf16,rocblas,27648,1,5120,bf16,T,N,78.3018,0.9997685720897941,3.6156961908921637,True
267,compute,rocblas,4096,4096,8192,fp16,T,T,484.9725,1638.4,566.7907086360566,True
268,llama70bskinnybf16,rocblas,32000,16,8192,bf16,T,N,140.76515,15.960846049534736,59.59293191532138,True
269,unet,rocblas,2048,10240,1280,bf16,T,T,129.42652999999999,731.4285714285714,414.80746798975457,True
270,llama13bskinny,rocblas,13824,32,5120,fp16,T,N,42.81369,31.728253385356897,105.80373520712651,True
271,llama13bskinnybf16,rocblas,5120,2,13824,bf16,T,N,38.978739999999995,1.9989299709356971,7.263331754694996,True
272,compute,rocblas,4096,4096,8192,bf16,N,N,446.61114000000003,1638.4,615.4748109149269,True
273,llama13bmatvec,rocblas,5120,1,1728,fp16,T,N,9.70016,0.9992265824340246,1.8241678487777522,True
274,llama70bskinnybf16,rocblas,10240,16,8192,bf16,T,N,58.094120000000004,15.943947061113274,46.20699237719755,True
275,llama13bskinnybf16,rocblas,5120,8,3456,bf16,T,N,15.87407,7.969101285524874,17.83509333145186,True
276,unet,rocblas,2048,1280,5120,bf16,N,N,122.36214,682.6666666666666,219.37786965804946,True
277,llama70bskinny,rocblas,10240,8,8192,fp16,T,N,56.989940000000004,7.985962175862741,23.551126391780723,True
278,llama70bskinny,rocblas,8192,2,1024,fp16,T,N,7.28996,1.9956151035322778,4.602827999056236,True
279,llama70bskinnybf16,rocblas,8192,4,3584,bf16,T,N,16.99013,3.9935928685841633,13.824557198797184,True
280,llama70bskinny,rocblas,8192,32,2048,fp16,T,N,15.57725,31.386973180076627,68.93012720473767,True
281,llama13bskinnybf16,rocblas,3840,4,5120,bf16,T,N,12.69214,3.9927216012477253,12.392425548410277,True
282,llama70bmatvec,rocblas,14336,1,8192,fp16,T,N,82.00614999999999,0.9998082120129022,2.864187917613496,True
283,llama13bskinny,rocblas,13824,16,5120,fp16,T,N,39.01436,15.931773654488879,58.05360282726668,True
284,llama13bskinny,rocblas,5120,16,1280,fp16,T,N,6.73193,15.753846153846155,31.15231441800494,True
285,unet,rocblas,2048,10240,1280,bf16,T,N,142.34423999999999,731.4285714285714,377.16377705202547,True
286,llama13bskinny,rocblas,5120,16,640,fp16,T,N,6.15017,15.562310030395137,17.049544971927606,True
287,llama70bskinnybf16,rocblas,28672,16,8192,bf16,T,N,132.60845999999998,15.959922070693015,56.67958716962704,True
288,gpt4compute,rocblas,2048,8192,65536,fp16,N,N,3596.68246,1598.439024390244,611.4032250575715,True
289,llama13bskinnybf16,rocblas,27648,2,5120,bf16,T,N,77.24512,1.999074502545118,7.330314717615818,True
290,llama13bskinny,rocblas,5120,32,2560,fp16,T,N,11.10117,31.411042944785276,75.56508007714503,True
291,llama70bskinny,rocblas,8192,4,14336,fp16,T,N,76.81769,3.9969331567575104,12.230569495125406,True
292,gpt4memory,rocblas,2048,16,1024,fp16,N,N,8.02608,15.633587786259541,8.36134999900325,True
293,llama70bskinny,rocblas,10240,4,8192,fp16,T,N,57.9279,3.9964874621914332,11.584895016045808,True
294,gpt4memory,rocblas,16,16,8192,fp16,N,N,9.74765,7.9921951219512195,0.4302887362595087,True
295,llama70bmatvecbf16,rocblas,8192,1,14336,bf16,T,N,77.58943,0.9998082120129022,3.027229662597083,True
296,llama70bskinnybf16,rocblas,8000,4,8192,bf16,T,N,44.44028,3.996050777942112,11.797585433755144,True
297,llama70bmemory,rocblas,2,7168,8192,bf16,N,T,32.080580000000005,1.9989542301390875,7.321595307815506,True
298,compute,rocblas,4096,4096,8192,fp16,N,N,457.72418,1638.4,600.531758982014,True
299,llama13bmatvec,rocblas,5120,1,3456,fp16,T,N,15.83845,0.9995155704338898,2.2344004621664366,True
300,llama70bskinnybf16,rocblas,2560,16,8192,bf16,T,N,15.790959999999998,15.869817900038745,42.49828002857331,True
301,llama13bskinnybf16,rocblas,8000,2,5120,bf16,T,N,24.208849999999998,1.9987195702752925,6.767772942539609,True
302,llama70bskinny,rocblas,8192,32,28672,fp16,T,N,134.94742000000002,31.840088839533593,111.39439002242503,True
303,llama13bskinny,rocblas,3456,16,5120,fp16,T,N,12.68026,15.876880670724704,44.65452916580575,True
304,llama13bskinny,rocblas,5120,16,3456,fp16,T,N,15.82658,15.876880670724704,35.77722034703644,True
305,llama70bskinnybf16,rocblas,8192,16,3584,bf16,T,N,17.346310000000003,15.897976157471582,54.16276406913055,True
306,llama70bskinny,rocblas,28672,2,8192,fp16,T,N,126.82635,1.999372406819846,7.407956595770516,True
307,llama13bskinnybf16,rocblas,32000,2,5120,bf16,T,N,83.78708999999999,1.9990941604585422,7.821730054116929,True
308,llama13bskinny,rocblas,4000,32,5120,fp16,T,N,16.09966,31.550406704461423,81.41289940284453,True
309,llama70bskinnybf16,rocblas,8192,4,8192,bf16,T,N,45.651309999999995,3.9960975609756098,11.760252049722123,True
310,llama70bmatvec,rocblas,10240,1,8192,fp16,T,N,57.1799,0.9997803217066562,2.9341107626980807,True
311,llama13bmatvec,rocblas,5120,1,13824,fp16,T,N,38.48008,0.9997324211546389,3.678728318652144,True
312,llama70bskinnybf16,rocblas,8192,32,28672,bf16,T,N,132.94091,31.840088839533593,113.07569307296001,True
313,llama70bskinny,rocblas,8192,16,8192,fp16,T,N,45.22389,15.937743190661479,47.48560214523784,True
314,llama13bskinnybf16,rocblas,5120,32,2560,bf16,T,N,11.17241,31.411042944785276,75.08324524431167,True
315,unet,rocblas,2048,1280,5120,bf16,T,T,227.59169,682.6666666666666,117.94607087807117,True
316,llama13bskinny,rocblas,3456,8,5120,fp16,T,N,12.39531,7.969101285524874,22.84053565421115,True
317,llama13bskinnybf16,rocblas,5120,16,1280,bf16,T,N,6.2926400000000005,15.753846153846155,33.32706145592311,True
318,unet,rocblas,2048,10240,1280,fp16,T,N,143.69775,731.4285714285714,373.6112165987289,True
319,llama13bskinny,rocblas,5120,2,5120,fp16,T,N,16.94264,1.9984387197501952,6.188976452312036,True
320,llama13bskinny,rocblas,15360,8,5120,fp16,T,N,45.188269999999996,7.983367983367984,27.845527168886974,True
321,unet,rocblas,8192,5120,640,fp16,T,N,125.43723,531.9480519480519,427.9996552857553,True
322,llama13bskinnybf16,rocblas,1920,2,5120,bf16,T,N,8.40602,1.997139513717332,4.677790440660384,True
323,llama70bskinnybf16,rocblas,8192,8,14336,bf16,T,N,77.41133,7.987742025351721,24.273555201803145,True
324,llama70bmatvecbf16,rocblas,8192,1,3584,bf16,T,N,17.025740000000003,0.9995990726375791,3.4489106494049597,True
325,llama13bskinnybf16,rocblas,8000,4,5120,bf16,T,N,24.232590000000002,3.9948815580038075,13.522285484135207,True
326,llama13bskinny,rocblas,5120,16,5120,fp16,T,N,17.251330000000003,15.900621118012422,48.62586246973421,True
327,llama70bskinny,rocblas,8192,16,1024,fp16,T,N,7.1712299999999995,15.723608445297504,37.432275355831564,True
328,llama70bskinnybf16,rocblas,8000,8,8192,bf16,T,N,45.56821,7.98421869274013,23.011129908328634,True
329,llama13bmatvecbf16,rocblas,5120,1,640,bf16,T,N,6.15016,0.9982452719828426,1.0655982933777333,True
330,llama70bskinnybf16,rocblas,14336,32,8192,bf16,T,N,89.80664999999999,31.804769828064337,83.69305355449737,True
331,llama70bskinnybf16,rocblas,10240,2,8192,bf16,T,N,57.12054,1.9991214798184391,5.874319815603984,True
332,llama70bskinnybf16,rocblas,14336,8,8192,bf16,T,N,84.5232,7.987742025351721,22.231153008878035,True
333,llama70bskinnybf16,rocblas,8192,32,8192,bf16,T,N,47.59847,31.751937984496124,90.23330573440701,True
334,llama13bskinnybf16,rocblas,5120,4,13824,bf16,T,N,38.69379,3.9957221724426972,14.633641212194515,True
335,llama13bmatvec,rocblas,15360,1,5120,fp16,T,N,42.88493,0.9997396511325176,3.6676380257586993,True
336,llama70bskinny,rocblas,8192,2,2048,fp16,T,N,14.461200000000002,1.9975615703486955,4.640615163333609,True
337,compute,rocblas,4096,4096,8192,bf16,T,T,481.83805,1638.4,570.4777921627401,True
338,llama70bskinny,rocblas,8192,8,7168,fp16,T,N,33.22039,7.983293888347487,28.281549253335072,True
